Date,IBM,MMM,INTC,DIS,XOM,JPM,HD,GM,AAPL,NKE,MSFT,JNJ,VZ,PFE,MCD,WMT,MRK,UNH,CSCO,KO,TRV,GS,AXP,V,PG,BA,CAT,RTX,DOW,CVX,DJIA
1984-02-23,3.618577,0.873667,0.436518,0.431018,0.155921,0.606232,0.204218,null,0.379226,0.000004,null,0.059867,0.294405,0.001449,0.393897,0.383563,0.576289,null,null,0.03411,1.594156,null,0.541849,null,0.052081,2.22038,0.643434,0.979035,null,0.299742,null
1984-02-24,3.684824,0.909205,0.475609,0.444013,0.156432,0.609405,0.198167,null,0.382753,0.000004,null,0.061565,0.298603,0.001515,0.396938,0.395837,0.581877,null,null,0.035373,1.604531,null,0.563427,null,0.053617,2.319504,0.668318,1.014296,null,0.300768,null
1984-02-27,3.738641,0.898841,0.498413,0.44293,0.161544,0.617341,0.204218,null,0.38099,0.000004,null,0.06199,0.297553,0.001535,0.392376,0.401974,0.59784,null,null,0.035121,1.628737,null,0.585005,null,0.053897,2.29968,0.65943,1.014296,null,0.31206,null
1984-02-28,3.643418,0.888475,0.469094,0.433183,0.1595,0.609405,0.198167,null,0.359824,0.000004,null,0.059867,0.292305,0.001495,0.387813,0.392768,0.593051,null,null,0.0347,1.628737,null,0.563427,null,0.053478,2.279855,0.641656,0.974887,null,0.307954,null
1984-02-29,3.651698,0.892917,0.485382,0.433183,0.157455,0.612579,0.198167,null,0.370406,0.000004,null,0.060928,0.297029,0.00151,0.390855,0.394302,0.601033,null,null,0.034952,1.632194,null,0.551439,null,0.05264,2.279855,0.645211,0.999777,null,0.303848,null
1984-03-01,3.693101,0.900321,0.482125,0.451594,0.1595,0.606232,0.187578,null,0.38099,0.000004,null,0.060928,0.301752,0.00151,0.396178,0.405042,0.603446,null,null,0.035626,1.621821,null,0.568222,null,0.051383,2.273246,0.634546,0.995628,null,0.295636,null
1984-03-02,3.709662,0.915128,0.485382,0.449428,0.160011,0.622102,0.193629,null,0.384517,0.000004,null,0.059018,0.30595,0.001555,0.401501,0.424988,0.617928,null,null,0.036131,1.628737,null,0.575415,null,0.051802,2.253421,0.645211,1.001851,null,0.293583,null
1984-03-05,3.67654,0.909205,0.472352,0.439681,0.157455,0.612579,0.187578,null,0.377462,0.000004,null,0.059867,0.300177,0.00153,0.402261,0.411179,0.611492,null,null,0.036216,1.604531,null,0.57062,null,0.051802,2.207162,0.641656,1.006,null,0.293583,null
1984-03-06,3.618577,0.906244,0.459321,0.439681,0.157455,0.606232,0.187578,null,0.363351,0.000004,null,0.060291,0.300702,0.00151,0.401501,0.408111,0.592182,null,null,0.036131,1.604531,null,0.551439,null,0.051244,2.174121,0.655876,1.010148,null,0.280238,null
1984-03-07,3.564756,0.894397,0.446291,0.436432,0.15541,0.59671,0.170938,null,0.373934,0.000004,null,0.060079,0.299653,0.001565,0.398459,0.412714,0.591377,null,null,0.03571,1.573408,null,0.556234,null,0.051802,2.127866,0.655876,1.014296,null,0.278185,null
1984-03-08,3.593736,0.888475,0.457693,0.440138,0.156432,0.606232,0.187578,null,0.379226,0.000004,null,0.059655,0.299128,0.001525,0.39922,0.417316,0.5954,null,null,0.035542,1.56995,null,0.568222,null,0.051942,2.108039,0.648766,1.020519,null,0.281265,null
1984-03-09,3.577174,0.885513,0.459321,0.455391,0.157966,0.60151,0.187578,null,0.37217,0.000004,null,0.058593,0.296504,0.001535,0.395418,0.420385,0.592986,null,null,0.035501,1.549201,null,0.556234,null,0.051942,2.074998,0.646988,1.008074,null,0.283318,null
1984-03-12,3.651698,0.889955,0.469094,0.467374,0.161544,0.585341,0.187578,null,0.386281,0.000004,null,0.059018,0.296504,0.00156,0.39998,0.423453,0.584136,null,null,0.036098,1.55266,null,0.556234,null,0.052221,2.127866,0.689647,1.024668,null,0.283318,null
1984-03-13,3.664118,0.903282,0.475609,0.494611,0.158477,0.59666,0.204218,null,0.38099,0.000004,null,0.058168,0.297029,0.001565,0.401501,0.426522,0.600227,null,null,0.03644,1.55266,null,0.561029,null,0.0525,2.061781,0.686092,1.032964,null,0.282291,null
1984-03-14,3.67654,0.89736,0.465837,0.502237,0.156432,0.588575,0.210269,null,0.375698,0.000004,null,0.058381,0.297553,0.001555,0.40074,0.423453,0.599423,null,null,0.036525,1.528453,null,0.563427,null,0.052919,2.015523,0.696757,1.028816,null,0.279212,null
1984-03-15,3.709662,0.888475,0.462579,0.4957,0.158477,0.595043,0.220858,null,0.377462,0.000004,null,0.059442,0.297029,0.001555,0.39998,0.428056,0.600227,null,null,0.036781,1.549201,null,0.565825,null,0.054176,2.048565,0.68787,1.020519,null,0.283318,null
1984-03-16,3.767627,0.919572,0.485382,0.490253,0.1595,0.612829,0.225397,null,0.375698,0.000004,null,0.059442,0.300702,0.00156,0.408345,0.431125,0.603446,null,null,0.037378,1.56995,null,0.577813,null,0.055014,2.068389,0.703866,1.026741,null,0.283318,null
1984-03-19,3.775909,0.903282,0.477238,0.512042,0.157966,0.603128,0.220858,null,0.370406,0.000004,null,0.058805,0.297553,0.001479,0.405303,0.424083,0.597009,null,null,0.037293,1.56995,null,0.587402,null,0.054315,2.134474,0.707421,1.014296,null,0.278185,null
1984-03-20,3.800746,0.900321,0.477238,0.531652,0.156944,0.614446,0.220858,null,0.366879,0.000004,null,0.058805,0.299653,0.001434,0.408345,0.436375,0.597009,null,null,0.037634,1.618363,null,0.592198,null,0.054734,2.101431,0.710976,1.026741,null,0.282291,null
1984-03-21,3.775909,0.892917,0.478867,0.552352,0.154899,0.620914,0.225397,null,0.366879,0.000004,null,0.058168,0.298603,0.001449,0.406063,0.436375,0.592182,null,null,0.037464,1.646027,null,0.594595,null,0.053897,2.101431,0.712754,1.014296,null,0.282291,null
1984-03-22,3.734503,0.87959,0.465837,0.53601,0.153876,0.614446,0.220858,null,0.359824,0.000004,null,0.057319,0.298078,0.001409,0.401501,0.411791,0.588963,null,null,0.037293,1.63911,null,0.5898,null,0.053059,2.008915,0.698534,1.008074,null,0.277159,null
1984-03-23,3.717943,0.875148,0.472352,0.55671,0.15541,0.609595,0.220858,null,0.359824,0.000004,null,0.057107,0.299653,0.001419,0.405303,0.399498,0.58655,null,null,0.037122,1.690981,null,0.5898,null,0.0525,1.903183,0.702089,1.008074,null,0.278185,null
1984-03-26,3.717943,0.866263,0.469094,0.55671,0.156944,0.609595,0.204218,null,0.363351,0.000004,null,0.056895,0.301156,0.001394,0.408345,0.387206,0.591377,null,null,0.037208,1.711729,null,0.592198,null,0.052081,1.923008,0.712754,1.016371,null,0.283318,null
1984-03-27,3.771765,0.878109,0.465837,0.547994,0.158477,0.607978,0.210269,null,0.352768,0.000004,null,0.058593,0.301156,0.001394,0.409865,0.387206,0.593791,null,null,0.037378,1.753226,null,0.596993,null,0.052361,1.95605,0.710976,1.022594,null,0.287424,null
1984-03-28,3.82145,0.882552,0.475609,0.557799,0.160011,0.607978,0.204218,null,0.359824,0.000004,null,0.059442,0.301692,0.001394,0.416709,0.408718,0.605055,null,null,0.037634,1.853508,null,0.613776,null,0.054036,2.02874,0.746525,1.043335,null,0.294609,null
1984-03-29,3.767627,0.873667,0.478867,0.566514,0.158477,0.60151,0.210269,null,0.35806,0.000004,null,0.059018,0.302766,0.001389,0.415188,0.405645,0.600227,null,null,0.037464,1.850051,null,0.601788,null,0.053617,2.02874,0.748302,1.043335,null,0.298715,null
1984-03-30,3.771765,0.86182,0.469094,0.582856,0.157966,0.586958,0.210269,null,0.34924,0.000004,null,0.059442,0.302229,0.001373,0.41747,0.408718,0.60586,null,null,0.037464,1.812013,null,0.606583,null,0.053897,2.015523,0.728751,1.035039,null,0.306928,null
1984-04-02,3.709662,0.838128,0.449548,0.564336,0.156944,0.586958,0.210269,null,0.351004,0.000004,null,0.059867,0.298471,0.001368,0.415188,0.411791,0.600227,null,null,0.037464,1.815471,null,0.60794,null,0.053478,1.995698,0.728751,1.03089,null,0.306928,null
1984-04-03,3.709662,0.84257,0.430003,0.580677,0.156432,0.575639,0.210269,null,0.352768,0.000004,null,0.060716,0.298471,0.001404,0.411386,0.405645,0.611492,null,null,0.037549,1.812013,null,0.600674,null,0.05264,1.95605,0.723418,1.020519,null,0.307954,null
1984-04-04,3.67654,0.84257,0.423488,0.57523,0.157455,0.572405,0.220858,null,0.345713,0.000004,null,0.060504,0.295251,0.001394,0.401501,0.397962,0.606664,null,null,0.037549,1.74631,null,0.600674,null,0.052361,1.969266,0.730528,1.014296,null,0.303848,null
1984-04-05,3.602017,0.827762,0.410457,0.580677,0.156432,0.561086,0.210269,null,0.340421,0.000003,null,0.060079,0.291493,0.001333,0.393897,0.401035,0.596205,null,null,0.036866,1.701355,null,0.593407,null,0.051942,1.923008,0.719863,1.012222,null,0.299742,null
1984-04-06,3.635139,0.827762,0.413715,0.583946,0.158477,0.554619,0.214807,null,0.331602,0.000003,null,0.060504,0.293103,0.001333,0.393897,0.401035,0.597009,null,null,0.037208,1.777432,null,0.593407,null,0.051942,1.923008,0.728751,1.018445,null,0.300768,null
1984-04-09,3.630997,0.854416,0.42023,0.577409,0.158988,0.551384,0.210269,null,0.331602,0.000003,null,0.060079,0.288809,0.001373,0.395418,0.397962,0.601837,null,null,0.036866,1.767058,null,0.590986,null,0.052919,1.975874,0.705644,1.035039,null,0.303848,null
1984-04-10,3.643418,0.854416,0.43326,0.580677,0.160522,0.553001,0.214807,null,0.34924,0.000003,null,0.061141,0.288809,0.001358,0.398459,0.408718,0.603446,null,null,0.036525,1.777432,null,0.574031,null,0.053059,1.989089,0.712754,1.051633,null,0.306928,null
1984-04-11,3.606156,0.84257,0.430003,0.558888,0.162567,0.557852,0.210269,null,0.345713,0.000003,null,0.060928,0.286125,0.001328,0.391616,0.414864,0.600227,null,null,0.03661,1.767058,null,0.552233,null,0.053338,1.989089,0.654098,1.041262,null,0.306928,null
1984-04-12,3.726223,0.858859,0.436518,0.564336,0.163589,0.58049,0.220858,null,0.363351,0.000003,null,0.062414,0.286125,0.001378,0.394657,0.427156,0.610687,null,null,0.037293,1.756684,null,0.554654,null,0.054734,2.061781,0.666541,1.04541,null,0.318219,null
1984-04-13,3.684824,0.848493,0.43326,0.557799,0.164101,0.58049,0.225397,null,0.363351,0.000003,null,0.063051,0.285051,0.001399,0.403782,0.424083,0.613906,null,null,0.037378,1.756684,null,0.552233,null,0.054847,2.02874,0.654098,1.047485,null,0.320272,null
1984-04-16,3.734503,0.863301,0.423488,0.554531,0.165634,0.574831,0.225397,null,0.370406,0.000003,null,0.06475,0.284514,0.001414,0.407584,0.411791,0.621147,null,null,0.037549,1.753226,null,0.554654,null,0.054847,2.041957,0.655891,1.053707,null,0.325405,null
1984-04-17,3.717943,0.86182,0.436518,0.538189,0.165123,0.582107,0.231447,null,0.388045,0.000003,null,0.065174,0.288272,0.001384,0.405303,0.419474,0.624366,null,null,0.037549,1.78089,null,0.552233,null,0.054989,2.022132,0.668435,1.066152,null,0.328484,null
1984-04-18,3.680681,0.852936,0.430003,0.542546,0.165123,0.579682,0.231447,null,0.3951,0.000003,null,0.063476,0.287198,0.001358,0.40074,0.417937,0.621952,null,null,0.036866,1.801639,null,0.544966,null,0.054847,1.995698,0.668435,1.064078,null,0.323352,null
1984-04-19,3.668261,0.860339,0.43326,0.531652,0.165123,0.582107,0.225397,null,0.398628,0.000003,null,0.063051,0.286661,0.001343,0.40074,0.417937,0.624366,null,null,0.037378,1.805097,null,0.557077,null,0.054706,1.989089,0.672019,1.072375,null,0.323352,null
1984-04-23,3.639277,0.86182,0.43326,0.518579,0.166657,0.582107,0.220858,null,0.400392,0.000003,null,0.060716,0.287735,0.001333,0.393897,0.419474,0.61471,null,null,0.036696,1.701355,null,0.547388,null,0.054282,2.002306,0.673812,1.076523,null,0.31206,null
1984-04-24,3.668261,0.885513,0.430003,0.520758,0.170235,0.589383,0.220858,null,0.393336,0.000003,null,0.061141,0.292029,0.001338,0.403022,0.424083,0.606664,null,null,0.036952,1.646027,null,0.554654,null,0.054989,2.041957,0.688148,1.078598,null,0.318219,null
1984-04-25,3.705522,0.884032,0.426745,0.549083,0.17228,0.60151,0.220858,null,0.389809,0.000003,null,0.06199,0.295787,0.001343,0.409105,0.417937,0.602642,null,null,0.037037,1.670233,null,0.54981,null,0.05513,2.061781,0.704276,1.074449,null,0.318219,null
1984-04-26,3.751065,0.882552,0.430003,0.564336,0.175347,0.606361,0.231447,null,0.419794,0.000003,null,0.063051,0.300619,0.001363,0.412147,0.424083,0.603446,null,null,0.037378,1.642568,null,0.559499,null,0.054565,2.048565,0.700692,1.088969,null,0.322325,null
1984-04-27,3.751065,0.88107,0.443033,0.55562,0.174325,0.611212,0.237498,null,0.425086,0.000003,null,0.062839,0.297398,0.001358,0.411386,0.436375,0.592182,null,null,0.037208,1.646027,null,0.571609,null,0.053999,2.035348,0.679188,1.088969,null,0.322325,null
1984-04-30,3.767627,0.895879,0.456064,0.547994,0.174325,0.613637,0.237498,null,0.442724,0.000003,null,0.063476,0.295787,0.001358,0.409105,0.436375,0.592182,null,null,0.037378,1.63911,null,0.576453,null,0.053575,1.982482,0.673812,1.091043,null,0.325405,null
1984-05-01,3.858713,0.913648,0.482125,0.57523,0.17637,0.623339,0.231447,null,0.469182,0.000003,null,0.063264,0.300082,0.001378,0.410626,0.430229,0.592986,null,null,0.038744,1.663317,null,0.586141,null,0.054706,2.022132,0.666643,1.080673,null,0.322325,null
1984-05-02,3.85043,0.912167,0.491897,0.566514,0.175347,0.637892,0.237498,null,0.465654,0.000003,null,0.063264,0.303303,0.001404,0.413667,0.431766,0.587354,null,null,0.038573,1.72902,null,0.603096,null,0.054706,2.022132,0.664851,1.095192,null,0.314113,null
1984-05-03,3.829731,0.910687,0.475609,0.562157,0.174325,0.637892,0.225397,null,0.446252,0.000003,null,0.0639,0.304376,0.001409,0.413667,0.430229,0.585745,null,null,0.038573,1.704813,null,0.605518,null,0.054847,2.055173,0.659475,1.088969,null,0.317193,null
1984-05-04,3.76544,0.894397,0.449548,0.557799,0.174836,0.625765,0.225397,null,0.425086,0.000003,null,0.062202,0.301156,0.001373,0.406063,0.436375,0.579308,null,null,0.038488,1.701355,null,0.598252,null,0.053575,2.02874,0.659475,1.088969,null,0.33164,null
1984-05-07,3.78214,0.901802,0.436518,0.562157,0.175859,0.625765,0.231447,null,0.439196,0.000003,null,0.062414,0.299545,0.001363,0.408345,0.430229,0.577699,null,null,0.038658,1.697897,null,0.593407,null,0.053717,2.087427,0.666643,1.088969,null,0.334924,null
1984-05-08,3.815536,0.924014,0.436518,0.55671,0.175754,0.633041,0.231447,null,0.46389,0.000003,null,0.063051,0.302766,0.001363,0.410626,0.430229,0.58494,null,null,0.039427,1.701355,null,0.610362,null,0.053858,2.087427,0.679188,1.091043,null,0.341491,null
1984-05-09,3.769617,0.909205,0.446291,0.558888,0.175754,0.606361,0.220858,null,0.467418,0.000004,null,0.063051,0.304913,0.001358,0.412147,0.437912,0.579308,null,null,0.039085,1.67369,null,0.59583,null,0.053434,2.094097,0.670227,1.091043,null,0.339302,null
1984-05-10,3.752917,0.906244,0.472352,0.546905,0.176276,0.606361,0.225397,null,0.467418,0.000004,null,0.062414,0.30545,0.001348,0.410626,0.454813,0.585745,null,null,0.038488,1.656401,null,0.598252,null,0.053434,2.094097,0.670227,1.088969,null,0.344775,null
1984-05-11,3.715348,0.89736,0.459321,0.546905,0.176797,0.577256,0.220858,null,0.455071,0.000004,null,0.060928,0.303839,0.001338,0.406063,0.450204,0.581722,null,null,0.038061,1.625278,null,0.60794,null,0.053858,2.074089,0.659475,1.088969,null,0.339302,null
1984-05-14,3.748744,0.89736,0.446291,0.557799,0.176276,0.569979,0.225397,null,0.446252,0.000004,null,0.060291,0.301692,0.001341,0.406063,0.440985,0.58494,null,null,0.037976,1.597614,null,0.605518,null,0.054565,2.020736,0.646931,1.086894,null,0.330546,null
1984-05-15,3.773793,0.895879,0.443033,0.554531,0.178362,0.582107,0.231447,null,0.449779,0.000004,null,0.060716,0.301156,0.001341,0.405303,0.442522,0.58655,null,null,0.038317,1.590698,null,0.615206,null,0.055978,2.007398,0.646931,1.074449,null,0.330546,null
1984-05-16,3.73622,0.895879,0.439776,0.553441,0.178883,0.579682,0.237498,null,0.430377,0.000004,null,0.060079,0.299545,0.001346,0.403022,0.447131,0.590573,null,null,0.038658,1.55266,null,0.610362,null,0.056544,2.034075,0.646931,1.084821,null,0.333829,null
1984-05-17,3.690299,0.888475,0.426745,0.553441,0.17784,0.572405,0.242037,null,0.410975,0.000004,null,0.059018,0.296324,0.001306,0.395418,0.437912,0.588159,null,null,0.038573,1.480041,null,0.590986,null,0.055554,2.034075,0.636178,1.084821,null,0.330546,null
1984-05-18,3.652731,0.882552,0.410457,0.551262,0.17784,0.579682,0.254138,null,0.419794,0.000003,null,0.058381,0.295251,0.00129,0.390094,0.431766,0.577699,null,null,0.038402,1.459292,null,0.578875,null,0.055837,2.074089,0.636178,1.088969,null,0.333829,null
1984-05-21,3.627681,0.874763,0.410457,0.546905,0.176797,0.569979,0.242037,null,0.449779,0.000003,null,0.066157,0.295251,0.001275,0.385532,0.431766,0.578504,null,null,0.038146,1.459292,null,0.571609,null,0.05513,2.080758,0.612881,1.092323,null,0.327262,null
1984-05-22,3.602635,0.879256,0.4072,0.549083,0.176276,0.548151,0.237498,null,0.435669,0.000003,null,0.064182,0.294177,0.00129,0.387053,0.433302,0.574481,null,null,0.037976,1.469666,null,0.576453,null,0.054847,2.074089,0.596753,1.06297,null,0.326168,null
1984-05-23,3.59846,0.886745,0.410457,0.577409,0.174711,0.531173,0.231447,null,0.426849,0.000003,null,0.064429,0.294714,0.001295,0.387297,0.430229,0.575285,null,null,0.038061,1.486957,null,0.561921,null,0.054282,2.040743,0.596753,1.05039,null,0.326168,null
1984-05-24,3.565065,0.886745,0.403942,0.569783,0.166888,0.536023,0.225397,null,0.414503,0.000003,null,0.063689,0.299545,0.001285,0.385006,0.430229,0.566435,null,null,0.037549,1.452376,null,0.532856,null,0.053575,2.020736,0.587793,1.039907,null,0.32179,null
1984-05-25,3.581762,0.877758,0.403942,0.597019,0.171582,0.533598,0.225397,null,0.416266,0.000003,null,0.064182,0.294714,0.001285,0.436158,0.442522,0.561607,null,null,0.03772,1.455835,null,0.530433,null,0.054282,2.027405,0.586001,1.0441,null,0.323979,null
1984-05-29,3.560889,0.87626,0.390912,0.558888,0.172625,0.514194,0.237498,null,0.414503,0.000003,null,0.060973,0.290956,0.001285,0.430052,0.437912,0.55836,null,null,0.037122,1.383215,null,0.518323,null,0.053858,2.00073,0.571664,1.035714,null,0.32179,null
1984-05-30,3.59011,0.879256,0.400685,0.549083,0.168453,0.487514,0.237498,null,0.409211,0.000003,null,0.062208,0.291493,0.001295,0.436158,0.448667,0.542129,null,null,0.037293,1.35901,null,0.501369,null,0.055271,2.020736,0.582417,1.033618,null,0.323979,null
1984-05-31,3.59846,0.897231,0.402313,0.544726,0.166367,0.468111,0.242037,null,0.414503,0.000003,null,0.06048,0.293103,0.001301,0.43703,0.45635,0.554302,null,null,0.037549,1.369384,null,0.503791,null,0.055696,2.080758,0.584209,1.048293,null,0.326168,null
1984-06-01,3.602635,0.90472,0.415344,0.559978,0.168453,0.465686,0.248087,null,0.428613,0.000003,null,0.06122,0.298471,0.001321,0.452732,0.46096,0.57378,null,null,0.038061,1.403964,null,0.535278,null,0.057109,2.107436,0.598545,1.039907,null,0.330546,null
1984-06-04,3.615158,0.910712,0.439776,0.564336,0.169496,0.492365,0.258676,null,0.41803,0.000003,null,0.06122,0.297935,0.001341,0.453604,0.468642,0.577027,null,null,0.037805,1.466209,null,0.54981,null,0.057533,2.147449,0.609297,1.06297,null,0.330546,null
1984-06-05,3.519145,0.907716,0.443033,0.559978,0.16741,0.487514,0.254138,null,0.393336,0.000003,null,0.063442,0.295787,0.001326,0.458838,0.480935,0.574592,null,null,0.03789,1.421254,null,0.54981,null,0.057957,2.180795,0.614673,1.060873,null,0.327262,null
1984-06-06,3.531667,0.916704,0.443033,0.564336,0.168974,0.497216,0.254138,null,0.409211,0.000003,null,0.064429,0.300082,0.001341,0.464945,0.480935,0.579461,null,null,0.038658,1.435085,null,0.547388,null,0.058805,2.180795,0.609297,1.083936,null,0.328357,null
1984-06-07,3.527493,0.916704,0.443033,0.569153,0.168453,0.497216,0.254138,null,0.405683,0.000003,null,0.063442,0.299008,0.001331,0.460583,0.479398,0.577027,null,null,0.038914,1.44546,null,0.540122,null,0.058523,2.247485,0.594961,1.088129,null,0.327262,null
1984-06-08,3.531667,0.916704,0.443033,0.560397,0.169496,0.504493,0.258676,null,0.40392,0.000003,null,0.064676,0.303303,0.001336,0.465817,0.479398,0.580272,null,null,0.038829,1.455835,null,0.530433,null,0.058099,2.280832,0.573456,1.075549,null,0.327262,null
1984-06-11,3.481574,0.90472,0.416973,0.475024,0.168974,0.491389,0.258676,null,0.40392,0.000003,null,0.063689,0.300619,0.001331,0.461455,0.473252,0.574592,null,null,0.038356,1.44546,null,0.508635,null,0.056544,2.227478,0.56808,1.073452,null,0.325073,null
1984-06-12,3.489922,0.90472,0.412086,0.444377,0.167931,0.486426,0.254138,null,0.410975,0.000003,null,0.063689,0.300619,0.001321,0.457966,0.467106,0.569722,null,null,0.038702,1.42817,null,0.513479,null,0.056968,2.267493,0.560912,1.048293,null,0.320695,null
1984-06-13,3.485749,0.898729,0.410457,0.429054,0.167931,0.483944,0.254138,null,0.419794,0.000003,null,0.062208,0.301692,0.001316,0.459711,0.471715,0.581084,null,null,0.039306,1.424713,null,0.515901,null,0.058381,2.240817,0.562704,1.05668,null,0.317411,null
1984-06-14,3.364687,0.895733,0.371366,0.42796,0.167931,0.474017,0.254138,null,0.407447,0.000003,null,0.062701,0.299545,0.001306,0.463199,0.464033,0.584331,null,null,0.03922,1.379757,null,0.518323,null,0.058523,2.227478,0.564496,1.048293,null,0.307561,null
1984-06-15,3.310419,0.894235,0.381139,0.433432,0.16063,0.476499,0.258676,null,0.409211,0.000003,null,0.062701,0.300619,0.001306,0.468434,0.45852,0.585142,null,null,0.03922,1.3763,null,0.515901,null,0.057675,2.220808,0.55912,1.023135,null,0.303183,null
1984-06-18,3.398082,0.916704,0.390912,0.433432,0.163759,0.501316,0.258676,null,0.41803,0.000003,null,0.064182,0.303839,0.001346,0.481519,0.461598,0.590011,null,null,0.039824,1.379757,null,0.535278,null,0.058805,2.29417,0.562704,1.048293,null,0.310844,null
1984-06-19,3.427304,0.924193,0.384397,0.429054,0.166367,0.508761,0.254138,null,0.414503,0.000003,null,0.063936,0.302766,0.001372,0.482391,0.476984,0.589199,null,null,0.04017,1.383215,null,0.540122,null,0.058805,2.29417,0.55912,1.081839,null,0.310844,null
1984-06-20,3.410605,0.939172,0.410457,0.429054,0.170539,0.526134,0.248087,null,0.426849,0.000003,null,0.06517,0.302229,0.001387,0.485008,0.486216,0.589199,null,null,0.040688,1.397048,null,0.552233,null,0.059088,2.314176,0.55016,1.090225,null,0.313033,null
1984-06-21,3.535843,0.948159,0.416973,0.42796,0.168453,0.536061,0.248087,null,0.409211,0.000003,null,0.064429,0.300619,0.001397,0.482391,0.492371,0.598127,null,null,0.040948,1.459292,null,0.532856,null,0.058805,2.280832,0.555536,1.069259,null,0.306466,null
1984-06-22,3.514969,0.949656,0.410457,0.436716,0.167931,0.523652,0.270778,null,0.40392,0.000003,null,0.062208,0.300619,0.001408,0.48588,0.507757,0.59975,null,null,0.041207,1.469666,null,0.54981,null,0.059088,2.29417,0.548368,1.065066,null,0.303183,null
1984-06-25,3.523319,0.948159,0.400685,0.406069,0.166888,0.518688,0.275317,null,0.384517,0.000003,null,0.058258,0.302706,0.001382,0.489369,0.495448,0.598127,null,null,0.040948,1.476583,null,0.559499,null,0.058664,2.327514,0.530447,1.069259,null,0.303183,null
1984-06-26,3.477398,0.927189,0.381139,0.410447,0.166367,0.511243,0.270778,null,0.366879,0.000003,null,0.058998,0.302706,0.001367,0.475412,0.492371,0.595693,null,null,0.039911,1.46275,null,0.542544,null,0.058947,2.2875,0.516111,1.077646,null,0.299899,null
1984-06-27,3.444001,0.913708,0.381139,0.412636,0.165845,0.501316,0.270778,null,0.356296,0.000003,null,0.059245,0.297762,0.001357,0.469306,0.489294,0.596504,null,null,0.039306,1.438543,null,0.542544,null,0.058664,2.267493,0.510735,1.073452,null,0.298805,null
1984-06-28,3.510796,0.918201,0.394169,0.408258,0.167931,0.493871,0.270778,null,0.37217,0.000003,null,0.059245,0.29886,0.001346,0.480646,0.496987,0.596504,null,null,0.039911,1.435085,null,0.547388,null,0.058947,2.327514,0.530447,1.077646,null,0.303183,null
1984-06-29,3.531667,0.924193,0.394169,0.414825,0.170539,0.476499,0.275317,null,0.373934,0.000003,null,0.059245,0.298311,0.001336,0.478902,0.507757,0.600562,null,null,0.039824,1.44546,null,0.563459,null,0.05923,2.334183,0.537615,1.090225,null,0.306466,null
1984-07-02,3.531667,0.913708,0.377881,0.404975,0.170017,0.483944,0.270778,null,0.361587,0.000003,null,0.060233,0.299959,0.001326,0.478902,0.510835,0.590823,null,null,0.039565,1.407422,null,0.56101,null,0.059512,2.327514,0.528655,1.102805,null,0.315223,null
1984-07-03,3.577586,0.903222,0.381139,0.399502,0.169496,0.501316,0.270778,null,0.356296,0.000003,null,0.060726,0.303805,0.001341,0.478902,0.503141,0.594069,null,null,0.039824,1.390132,null,0.563459,null,0.059936,2.394208,0.537615,1.115384,null,0.315223,null
1984-07-05,3.548366,0.903222,0.371366,0.402786,0.169496,0.508761,0.281367,null,0.34924,0.000003,null,0.059492,0.302157,0.001341,0.475412,0.503141,0.587576,null,null,0.039824,1.34172,null,0.55121,null,0.059371,2.387536,0.535823,1.132157,null,0.308655,null
1984-07-06,3.531667,0.903222,0.361593,0.402786,0.170017,0.501316,0.275317,null,0.354532,0.000003,null,0.058505,0.305453,0.001341,0.476285,0.500064,0.584331,null,null,0.039738,1.34172,null,0.56101,null,0.05923,2.400874,0.528655,1.132157,null,0.303183,null
1984-07-09,3.581762,0.916704,0.374624,0.411542,0.171061,0.526134,0.281367,null,0.370406,0.000003,null,0.059245,0.310397,0.001331,0.485008,0.50468,0.589199,null,null,0.040343,1.334803,null,0.568359,null,0.059371,2.460897,0.551952,1.140543,null,0.307561,null
1984-07-10,3.577586,0.919699,0.394169,0.417014,0.170017,0.523652,0.281367,null,0.379226,0.000003,null,0.058258,0.314792,0.001316,0.479774,0.509296,0.559171,null,null,0.040602,1.320971,null,0.56101,null,0.05923,2.454228,0.544783,1.140543,null,0.302088,null
1984-07-11,3.514969,0.916704,0.381139,0.418109,0.168974,0.518688,0.281367,null,0.373934,0.000003,null,0.057517,0.312595,0.001265,0.477157,0.509296,0.546998,null,null,0.040084,1.282932,null,0.541411,null,0.059936,2.380868,0.532239,1.132157,null,0.293332,null
1984-07-12,3.485749,0.907716,0.368109,0.420298,0.168453,0.511243,0.275317,null,0.375698,0.000003,null,0.057271,0.316441,0.00127,0.480646,0.513912,0.546186,null,null,0.039997,1.224146,null,0.548761,null,0.060219,2.354191,0.530447,1.132157,null,0.287859,null
1984-07-13,3.514969,0.898729,0.374624,0.453134,0.169496,0.516207,0.264728,null,0.37217,0.000003,null,0.057271,0.316441,0.001255,0.48588,0.507757,0.550245,null,null,0.040516,1.23452,null,0.543861,null,0.060502,2.367531,0.534031,1.115384,null,0.293332,null
1984-07-16,3.581762,0.918201,0.374624,0.442188,0.170539,0.513725,0.270778,null,0.363351,0.000003,null,0.058258,0.314792,0.00125,0.493731,0.509296,0.551056,null,null,0.041207,1.23452,null,0.55121,null,0.061103,2.347523,0.544894,1.12377,null,0.291143,null
